Date,Value
2013-11-03,0.0933541521734
2013-11-04,0.106890826225
2013-11-05,0.147551278507
2013-11-06,0.182755099403
2013-11-07,0.189202674024
2013-11-08,0.221148956987
2013-11-09,0.201818331866
2013-11-10,0.174599806468
2013-11-11,0.133102998978
2013-11-12,0.142629996809
2013-11-13,0.150396915192
2013-11-14,0.19416408426
2013-11-15,0.17249231397
2013-11-16,0.122505912975
2013-11-17,0.11672464183
2013-11-18,0.223155800889
2013-11-19,0.305485479293
2013-11-20,0.227426540632
2013-11-21,0.25848688306
2013-11-22,0.225979638387
2013-11-23,0.218183417379
2013-11-24,0.16801811928
2013-11-25,0.175631337696
2013-11-26,0.224422460649
2013-11-27,0.250349803143
2013-11-28,0.24694282406
2013-11-29,0.214759934915
2013-11-30,0.233342927694
2013-12-01,0.165564669096
2013-12-02,0.211322918991
2013-12-03,0.190950950823
2013-12-04,0.206264781413
2013-12-05,0.235771999025
2013-12-06,0.159818545337
2013-12-07,0.176501095295
2013-12-08,0.130023066558
2013-12-09,0.137094820463
2013-12-10,0.172020001198
2013-12-11,0.199867834019
2013-12-12,0.162357991
2013-12-13,0.172354922237
2013-12-14,0.159497423172
2013-12-15,0.160868173235
2013-12-16,0.166279125708
2013-12-17,0.17960603104
2013-12-18,0.184050201234
2013-12-19,0.141366256608
2013-12-20,0.156416279255
2013-12-21,0.186462203418
2013-12-22,0.147069287587
2013-12-23,0.163639176567
2013-12-24,0.170509999057
2013-12-25,0.166475789492
2013-12-26,0.147963033708
2013-12-27,0.157875687735
2013-12-28,0.147743643784
2013-12-29,0.164613221486
2013-12-30,0.168015558695
2013-12-31,0.158362642548
2014-01-01,0.097947678566
2014-01-02,0.168741781418
2014-01-03,0.189940347262
2014-01-04,0.177561018918
2014-01-05,0.159482744005
2014-01-06,0.199986549421
2014-01-07,0.166136756938
2014-01-08,0.152785398028
2014-01-09,0.149579332678
2014-01-10,0.134448901261
2014-01-11,0.13588587443
2014-01-12,0.131477616963
2014-01-13,0.129471215121
2014-01-14,0.172734248174
2014-01-15,0.170319596229
2014-01-16,0.133917069435
2014-01-17,0.186780356114
2014-01-18,0.147974096193
2014-01-19,0.131900046183
2014-01-20,0.171692420876
2014-01-21,0.204550111017
2014-01-22,0.166476681358
2014-01-23,0.176345144765
2014-01-24,0.164273549099
2014-01-25,0.170958445149
2014-01-26,0.156734013557
2014-01-27,0.184722071109
2014-01-28,0.190327293902
2014-01-29,0.178687656982
2014-01-30,0.183172678947
2014-01-31,0.161610380463
2014-02-01,0.143849668164
2014-02-02,0.154322308101
2014-02-03,0.160889310935
2014-02-04,0.203919280916
2014-02-05,0.207183313649
2014-02-06,0.2185486034
2014-02-07,0.226878801982
2014-02-08,0.186607687814
2014-02-09,0.186076833712
2014-02-10,0.2110018699
2014-02-11,0.174811311825
2014-02-12,0.243524785527
2014-02-13,0.208923631244
2014-02-14,0.215129887246
